date,ticker,size,price,market_value,entry_price
2021-06-30,NTAP,1512,72.8059117742,110082.5386025904,65.9186255711
2021-06-30,ORLY,2953,37.7473333333,111467.8753332349,34.0666666667
2021-06-30,TPL,638,167.4482506769,106831.9839318622,155.634606846
2021-06-30,TPR,2766,38.3082903419,105960.7310856954,36.6783377859
2021-06-30,WAT,313,345.61,108175.93000000001,318.6
2021-07-01,CL,1364,72.6150686374,99046.9536214136,73.5300860181
2021-07-01,HD,367,285.943994688,104941.44605049599,274.0953894422
2021-07-01,NTAP,1512,72.9304880104,110270.8978717248,65.9186255711
2021-07-01,ORLY,2953,38.3586666667,113273.14266676511,34.0666666667
2021-07-01,TPL,638,169.1334725479,107907.1554855602,155.634606846
2021-07-01,TPR,2766,37.4360454606,103548.1017440196,36.6783377859
2021-07-01,WAT,313,351.18,109919.34,318.6
2021-07-02,CL,1364,72.5795339818,98998.4843511752,73.5300860181
2021-07-02,GDDY,1130,89.11,100694.3,89.0
2021-07-02,HD,367,286.9755771781,105320.03682436272,274.0953894422
2021-07-02,MAS,1865,53.5259803294,99825.953314331,53.580663776
2021-07-02,MOS,3546,27.889645051,98896.68135084599,28.2001213795
2021-07-02,NTAP,1512,73.847013177,111656.68392362399,65.9186255711
2021-07-02,ORLY,2953,38.792,114552.776,34.0666666667
2021-07-02,SPGI,252,397.7257294303,100226.8838164356,396.3060683359
2021-07-02,TPL,638,166.7427602787,106381.88105781059,155.634606846
2021-07-02,TPR,2766,37.5858248846,103962.3916308036,36.6783377859
2021-07-02,TRGP,2474,40.4284029746,100019.86895916039,40.2027980472
2021-07-02,WAT,313,355.49,111268.37000000001,318.6
2021-07-06,CL,1364,72.8193929068,99325.6519248752,73.5300860181
2021-07-06,GDDY,1130,88.64,100163.2,89.0
2021-07-06,HD,367,283.916401518,104197.319357106,274.0953894422
2021-07-06,MAS,1865,52.8150955234,98500.153151141,53.580663776
2021-07-06,NTAP,1512,72.8593015897,110163.26400362639,65.9186255711
2021-07-06,ORLY,2953,38.6786666667,114218.10266676512,34.0666666667
2021-07-06,SPGI,252,398.7233291182,100478.27893778641,396.3060683359
2021-07-06,TRGP,2474,39.688418813,98189.14814336199,40.2027980472
2021-07-06,WAT,313,359.07,112388.91,318.6
2021-07-07,CL,1364,73.4323657153,100161.7468356692,73.5300860181
2021-07-07,GDDY,1130,89.0,100570.0,89.0
2021-07-07,HD,367,287.6692274731,105574.60648262771,274.0953894422
2021-07-07,MAS,1865,53.2799048196,99367.022488554,53.580663776
2021-07-07,NTAP,1512,73.4287929553,111024.3349484136,65.9186255711
2021-07-07,ORLY,2953,39.0066666667,115186.6866667651,34.0666666667
2021-07-07,SPGI,252,402.0710434556,101321.9029508112,396.3060683359
2021-07-07,TRGP,2474,38.9303862572,96313.7756003128,40.2027980472
2021-07-07,WAT,313,365.4,114370.2,318.6
2021-07-08,CL,1364,73.1480884708,99773.99267417121,73.5300860181
2021-07-08,GDDY,1130,87.28,98626.4,89.0
2021-07-08,HD,367,283.276108938,103962.331980246,274.0953894422
2021-07-08,MAS,1865,52.4140835816,97752.26587968401,53.580663776
2021-07-08,NTAP,1512,73.0639625492,110472.7113743904,65.9186255711
2021-07-08,ORLY,2953,38.7686666667,114483.8726667651,34.0666666667
2021-07-08,SPGI,252,400.0566594703,100814.2781865156,396.3060683359
2021-07-08,WAT,313,365.68,114457.84,318.6
2021-07-09,CL,1364,73.2280414458,99883.0485320712,73.5300860181
2021-07-09,GDDY,1130,87.43,98795.90000000001,89.0
2021-07-09,HD,367,286.4331070756,105120.9502967452,274.0953894422
2021-07-09,MAS,1865,53.2707909119,99350.0250506935,53.580663776
